x_coor,y_coor,price,bedrooms,bathrooms,sqft_lot,grade,sqft_living15,sqft_lot15
-121.974,47.5929,13.6910691544937,4,3.5,6562,10,3710,6562
-121.976,47.7426,13.3374747570213,4,3.5,8244,10,3180,10947
-122.27,47.3457,12.8370784295523,3,2,7120,9,2409,6264
-122.074,47.5311,13.3908626304393,3,2.5,2873,10,2290,3213
-122.254,47.2706,12.2783933071098,3,2.5,6006,7,1440,6796
-122.352,47.6538,13.3542684343871,3,2.5,1300,8,1780,1248
-121.977,47.5942,13.6588567479189,4,3.5,7702,10,3380,7464
-122.253,47.2606,12.3683828032366,4,2.5,5075,8,1934,5000
-122.175,47.6765,13.5541457938299,5,2.5,7912,9,2700,7205
-122.015,47.6901,13.5076121726602,4,2.5,6884,8,2520,5866
-122.21,47.6853,13.6876771864544,4,2.5,3436,8,1780,5772
-122.238,47.7734,13.1711535415738,4,3,4924,8,2380,4733
-121.995,47.5406,13.5606183083355,4,3.5,3960,10,2990,3400
-122.362,47.6256,13.4401114050273,3,1.75,873,10,1410,967
-121.995,47.5481,13.404530269168,3,2.5,5125,9,1910,3215
-122.166,47.6934,13.610943392223,4,2.5,7187,9,3030,7187
-122.023,47.5514,13.8643007221337,4,3.25,25020,9,2400,32374
-121.838,47.5336,12.9789317098167,3,2.5,2787,8,1760,2787
-121.99,47.5544,13.4939269338368,4,2.5,5118,9,2940,4800
-122.201,47.2585,12.542366294777,3,2.5,4800,8,2009,4800
-122.034,47.5321,12.5141711274635,2,2.5,3795,7,1620,6000
-122.375,47.6786,13.0572913806606,3,2.5,1186,8,1500,1605
-122.021,47.3658,12.6048487654875,3,2.5,3600,7,1870,4184
-122.288,47.5205,12.6231368894817,6,4.5,7200,8,2040,7214
-122.026,47.539,12.6378550619557,3,1.75,1237,7,1350,942
-122.017,47.5446,13.3797924066851,3,3,1407,8,2230,1407
-122.094,47.5636,13.1810095728371,4,2.5,3853,8,1890,3078
-122.036,47.3594,12.9116423460887,5,2.5,5092,7,2910,5092
-122.362,47.6689,13.1787437108404,2,2.5,1395,8,1550,1519
-122.149,47.4855,13.4238004150884,3,2.5,9096,9,2930,7995
-122.384,47.6493,13.2533916398107,3,3.25,1280,9,1550,1579
-122.269,47.346,12.8360137501863,4,2.5,6452,9,2650,6054
-122.003,47.5479,13.0058295611484,3,3.25,1960,8,1420,955
-122.197,47.676,13.9108207377686,4,3.75,4164,9,2354,3207
-122.298,47.563,13.0752717698705,3,2.5,5060,7,1520,2468
-122.232,47.4999,13.0170028617465,3,2.75,3360,8,1790,5873
-122.367,47.7,12.9645510017441,3,3,1200,8,1460,1245
-122.324,47.6434,13.4870064909922,3,1.75,1990,9,1730,1990
-122.17,47.5028,13.0187790611478,4,3.25,5311,9,1590,9583
-122.376,47.6783,13.0413702181948,2,2.25,1267,8,1360,1349
-122.047,47.5817,13.8737794660882,4,3,6695,10,2760,6600
-122.392,47.5787,13.2878778158819,3,2.5,2875,8,1640,5750
-122.195,47.2603,13.0791009073447,4,2.5,4950,9,2578,4200
-122.377,47.5363,13.5410737122625,4,2.25,8365,9,1290,8369
-122.148,47.5066,13.8450693602058,4,3.5,10860,11,3560,8070
-122.15,47.491,12.8609986132699,4,2.5,5276,7,2480,5447
-122.309,47.6112,13.1223633774043,2,2.5,1500,8,1320,1581
-121.869,47.6923,12.9598444479066,3,1.5,8000,7,1990,26336
-122.313,47.6126,13.2214844682721,3,3,1379,8,1810,1770
-122.202,47.6078,13.5734389967645,3,3,1983,9,2040,2131
-122.196,47.5114,13.3293775467887,5,3.25,7069,9,2480,8000
-122.082,47.3588,12.6410965558799,3,2.5,3825,7,1950,3825
-122.318,47.6961,12.8199060193704,3,2,1128,7,1285,1253
-122.161,47.4861,12.8764628389675,4,2.25,3850,7,2190,3980
-122.294,47.5753,13.0497926845695,3,1.75,1322,8,1530,5400
-122.178,47.6952,13.6876203666584,4,2.75,7215,9,3010,7215
-122.382,47.5522,12.8266491332553,3,2,1042,8,1440,2428
-122.211,47.3528,12.4645833406817,3,2.5,3569,7,2095,3402
-122.295,47.5914,12.8320110763967,2,1.5,1575,7,1220,1740
-121.874,47.5355,13.2374761845048,4,2.5,5395,8,2850,6109
-122.352,47.6607,13.3212142361495,3,2.5,1331,8,1450,5270
-122.017,47.5446,13.3613802778748,3,3,1407,8,2290,1407
-122.372,47.5493,12.3673407931263,1,1.5,1456,8,1360,1730
-122.162,47.7726,13.3427832227969,4,3.5,4524,9,3510,5001
-121.868,47.5206,12.9299914847569,3,2,5246,7,2430,6883
-122.189,47.3746,12.8479265317026,4,3.25,8035,8,2419,8984
-121.999,47.5485,13.1163453050788,3,2.25,3817,7,1630,3348
-122.197,47.352,13.0214374588144,4,2.5,7850,9,2580,14448
-122.045,47.3597,12.6507584667916,3,2.5,4076,7,1810,4090
-122.163,47.3588,13.0603815850484,5,3,6371,9,1979,19030
-122.39,47.5409,13.5606183083355,5,2.5,4284,9,1620,5000
-122.334,47.7521,13.4298333711618,4,2.75,8653,8,2140,8727
-122.026,47.5401,12.5734550593625,4,2,942,7,1390,942
-122.184,47.5459,13.5923670066501,5,2.5,4726,9,2810,5129
-122.198,47.2615,12.6081988523728,3,2.5,4000,8,1608,5175
-122.082,47.3599,12.7128902478986,4,2.5,4482,7,2300,3825
-122.305,47.6653,13.1711535415738,1,1.5,5923,8,2650,5000
-122.293,47.592,13.3374747570213,3,1.75,858,8,1458,3000
-121.869,47.5191,13.0214374588144,4,2.5,6896,7,2190,5900
-122.27,47.5428,13.3534750983677,4,3,5096,8,1910,9189
-121.772,47.4823,13.0919041699196,4,2.75,7803,8,2620,6178
-122.278,47.3428,12.7655455661177,4,2.5,4117,8,2040,5195
-121.771,47.4826,13.1223433772043,4,2.75,6334,8,2790,6352
-122.301,47.6768,13.1421660047005,2,2.25,1101,8,1470,1582
-122.18,47.5745,13.8924715991004,3,2.5,21477,8,2930,21569
-122.237,47.7734,13.1102907961701,3,2.5,4729,8,2440,4711
-121.975,47.7333,12.9713079024844,3,2.5,5353,8,2130,6850
-122.172,47.5073,13.1323137082575,4,2.75,9825,8,2580,12231
-121.977,47.1934,12.5135573452781,4,2,6551,7,2280,5331
-122.348,47.6532,13.4172692949454,3,2.5,1714,8,1720,3360
-121.876,47.5412,13.5007313176281,4,3.5,10010,10,4200,9935
-122.163,47.3273,13.0643846271805,4,2.5,5354,9,2598,4815
-121.974,47.1948,12.4290161768417,3,2,4438,7,1670,4558
-122.17,47.5047,12.9597267939268,5,3.5,3846,8,2760,4587
-122.116,47.5476,14.0306219375812,5,3.5,10327,10,4340,10324
-122.024,47.3139,12.9945300058944,4,2.5,7928,9,2810,7401
-122.155,47.5049,13.1123130415508,4,3.5,3858,8,2640,3844
-122.391,47.5317,13.6762484906308,4,2.5,6773,9,2930,6458
-122.346,47.6611,13.2339047521372,2,3,960,8,1650,3000
-122.272,47.3162,13.1123130415508,4,2.75,21195,9,1860,16510
-122.334,47.7295,13.489780417875,3,2.5,4850,8,2230,4513
-122.073,47.5364,13.2489960283377,3,2.5,2502,8,2280,2812
-122.187,47.3308,12.9945300058944,4,2.5,5085,9,2502,5707
-122.204,47.452,12.8992198260901,4,2.5,5988,8,2370,5988
-122.123,47.4786,13.038970898841,4,2.5,3760,8,2590,4136
-122.274,47.5298,12.8076526325646,5,2.75,5003,7,1590,5003
-122.363,47.5578,12.8737738047586,3,2.25,920,8,1250,1150
-122.362,47.5556,12.6760762747759,3,3.25,1387,8,1450,1198
-122.232,47.7608,12.9372378932776,4,2.5,4779,7,1580,4687
-122.373,47.5714,13.5606183083355,3,2.5,4120,9,2280,4120
-122.391,47.67,13.2878778158819,3,3,1100,8,1370,1180
-122.2,47.6213,13.7642172635767,2,2.25,2043,9,2020,1957
-122.198,47.3524,12.8451595492402,4,2.5,15314,9,2616,8048
-122.348,47.6801,12.9984993901819,2,1.5,1060,8,1340,1415
-122.209,47.345,12.7245687756004,4,2.75,4000,7,2475,4000
-122.293,47.5647,12.3449646443968,2,1.75,1773,8,1420,2855
-122.358,47.6465,13.3770055957779,3,2.5,1258,7,1780,1877
-122.375,47.5637,13.0125485113971,3,3.25,1345,8,1560,4800
-122.016,47.6894,13.4673705164754,4,2.5,5436,8,2520,5436
-122.123,47.7047,13.8044394993303,4,4.75,6303,9,3570,6285
-122.353,47.6649,13.4814354459428,3,3,1849,9,1660,3300
-122.352,47.7235,12.672946381767,2,1.5,847,8,1090,1118
-122.189,47.4297,12.6115377536383,4,2.5,3272,8,1714,3250
-122.11,47.5133,13.3455069287185,4,3.25,54014,9,2730,111274
-121.994,47.5406,13.5580343275696,3,2.75,3600,9,2570,3600
-122.152,47.4913,12.8790171187726,5,2.5,5670,7,2190,4869
-122.122,47.4775,13.2176644662582,4,3.5,5690,8,2970,5690
-121.874,47.5203,13.0815413828841,3,2.5,4656,7,2410,4840
-122.152,47.4867,12.7798730684576,3,2.25,4777,7,1639,3854
-122.365,47.534,12.2472145888613,2,2.5,1268,7,1570,1300
-122.052,47.6067,13.6310443029484,5,2.75,4919,9,3230,5415
-122.162,47.3859,12.5407575715773,4,2.5,4338,7,1427,4341
-122.192,47.5066,13.0058295611484,3,2.5,5269,8,2150,7600
-121.957,47.7275,13.1072497395943,5,2.5,9962,8,2890,9075
-122.153,47.4919,12.9831013100708,4,2.5,5200,7,2550,4660
-122.292,47.7177,12.6915804613119,3,2.25,969,7,1310,1941
-122.335,47.6608,13.0236474044652,2,1.5,1269,7,1700,3150
-122.122,47.4779,13.3261120582782,5,3.5,6919,8,2970,5690
-121.875,47.5164,13.1993244185405,4,2.5,9248,7,2710,5000
-122.187,47.4262,13.0497926845695,3,1,18200,7,1714,18200
-122.279,47.6368,13.5923045046969,3,2.25,1386,9,1680,3080
-122.368,47.6651,13.1123130415508,3,2.25,1517,8,1280,1681
-122.376,47.6957,13.27069717,3,2.5,1585,7,1560,1586
-122.072,47.5322,12.7098736543592,2,2.25,720,7,1260,810
-122.326,47.6821,13.2707833825226,4,3.5,951,8,1430,1282
-122.292,47.5639,13.4135393391104,2,2.5,1953,10,1820,2653
-122.346,47.6584,13.1991392162064,3,3.25,1325,8,1290,1323
-122.147,47.4927,13.1021606700868,4,2.5,4349,8,2510,4314
-122.072,47.5359,13.3487018196151,3,3.5,3475,8,2440,2867
-122.203,47.4483,13.0346244630963,4,3.5,4000,8,2996,5418
-122.298,47.5634,12.9945300058944,3,2.5,4929,7,1520,2287
-122.29,47.6221,14.3461388090264,4,3.5,6240,11,2040,6240
-122.361,47.632,13.7483018082708,2,2.5,977,9,1680,977
-121.874,47.5162,13.3707847359028,5,3.5,6403,8,2710,6038
-122.36,47.545,13.0214374588144,3,2.75,5090,8,1530,9100
-121.876,47.5171,13.3455069287185,4,2.75,6854,9,1830,2952
-122.206,47.6984,14.1156151504146,4,3.5,12495,10,3240,10749
-122.156,47.718,13.6351271218006,5,3.5,4911,9,3600,4992
-122.339,47.6857,14.2209756660724,3,3.5,3610,10,1780,3610
-122.036,47.3586,12.6280670555895,4,2.5,3800,7,2630,4045
-121.927,47.7072,13.3984788134846,3,2.5,384634,8,2200,292645
-122.314,47.616,12.7742233359154,1,1,1279,7,1460,1385
-122.293,47.5529,13.1900220258781,4,3.25,4000,9,2160,4867
-122.186,47.6828,13.8145100576307,4,2.5,10849,10,2470,9131
-122.346,47.6995,12.8346813049525,3,2.5,1102,8,1440,1434
-122.321,47.7033,13.4371741172444,4,3.5,4637,8,1730,5279
-122.202,47.259,12.7158977689626,4,2.5,7184,8,2010,4939
-122.347,47.6938,12.4090134895269,1,1,2000,6,1340,5100
-122.072,47.5323,12.7066964068116,2,2.25,1032,7,1240,809
-122.313,47.6911,12.9066918409288,2,1,1552,7,1131,1992
-122.022,47.3562,13.2350311300577,4,2.5,4934,9,2980,5046
-122.343,47.6907,12.7483969363555,3,2.25,871,8,1250,1158
-122.315,47.6845,12.9831013100708,3,1.5,1231,7,1280,3360
-122.313,47.5825,12.9715404876697,2,2.5,1588,8,1660,6000
-122.149,47.4937,12.9408415007809,3,2.5,4500,7,2230,4501
-122.023,47.6232,13.7056398868286,5,2.75,9255,9,3180,7782
-122.153,47.4857,13.2427208740681,4,2.75,4750,8,2730,5480
-121.933,47.5333,12.7135526790451,3,1.5,47480,7,1760,48181
-121.779,47.4624,14.2142866779216,5,6,279968,12,4690,256803
-121.994,47.5412,13.4298480771523,3,2.5,3600,9,2570,3600
-122.074,47.5313,13.624047343253,4,3.5,3737,10,2580,3581
-122.367,47.5387,12.7308011744652,3,2.5,1760,8,1740,1760
-121.769,47.4836,13.1907040362468,4,2.75,6969,8,2620,6307
-122.278,47.5547,13.3179301609483,3,2.25,5234,9,1720,5825
-122.389,47.6983,13.7429398651294,3,2.25,5000,9,2020,5000
-122.027,47.2673,13.2445810101286,2,1.75,276170,8,2092,217800
-122.301,47.6764,13.1123130415508,2,2.25,1623,8,1460,1137
-122.096,47.6987,13.4105453248978,3,2.5,3819,8,2520,3990
-122.274,47.4536,13.1123130415508,4,2.5,7870,8,1960,10069
-122.126,47.7053,13.7418532534754,4,2.5,6054,9,3600,6050
-122.037,47.3593,12.7512996960135,4,2.5,5000,7,2910,5000
-122.349,47.6846,13.8831692064381,5,3.5,3000,9,1580,4000
-122.122,47.4784,13.1615744751268,4,3,6160,8,2670,5600
-122.061,47.5935,13.7364673506238,5,2.75,8001,9,3190,6624
-122.179,47.438,12.594730635322,3,2,3405,7,1440,4066
-121.841,47.4304,13.0647342645677,3,2.5,104979,8,2040,109771
-121.998,47.5537,12.9116423460887,3,2.5,2314,7,1440,2170
-121.967,47.7345,12.9239124386805,4,2.25,4090,8,2070,4090
-122.317,47.6989,12.9468188048894,3,1.5,1091,8,1270,1413
-122.233,47.7611,12.8531758875887,3,2.25,4667,7,1490,4667
-122.282,47.5537,12.8212582846204,2,2.5,1821,7,1350,1821
-122.177,47.5147,13.2231132805045,3,2.75,9072,9,3160,9072
-122.17,47.4917,13.0301384333618,4,2.5,5771,8,1940,4184
-122.346,47.6904,12.7098736543592,3,3.25,1153,7,1290,1200
-122.284,47.7175,12.9414408415241,3,2.25,1452,8,1516,1939
-122.37,47.6313,13.1021606700868,5,3.5,2975,10,2490,4231
-121.977,47.1937,12.6915804613119,4,3.25,5291,7,2380,5291
-122.362,47.5618,13.4659530817944,5,3.5,4800,9,1330,4920
-122.155,47.5297,13.9725143067739,6,3.5,7760,10,4620,10217
-122.293,47.5738,12.8076526325646,3,2.25,915,7,1500,1215
-122.309,47.5758,12.9066918409288,2,1.5,1101,8,1530,1209
-121.869,47.5194,12.9214704350249,3,2.5,7263,7,2190,5900
-122.369,47.5436,12.8764628389675,3,2.5,1120,8,1800,2380
-122.122,47.4786,13.2039894462843,4,2.5,5600,8,2650,5600
-122.352,47.6619,12.7365538269546,2,1,681,8,820,1156
-121.769,47.4838,13.1223433772043,4,2.75,7001,8,2620,6543
-122.403,47.5809,13.3179301609483,3,3.5,2298,8,1500,2198
-122.363,47.5108,12.8790171187726,4,2.5,4028,8,1830,7817
-121.403,47.7179,12.6760762747759,3,1.75,66250,7,1440,59346
-122.347,47.5171,12.5237988393303,3,1.75,1988,8,1410,1899
-122.362,47.555,12.6915804613119,3,2.25,1198,8,1260,1062
-122.152,47.4907,12.9444321689117,4,2.5,4866,7,2190,5670
-122.055,47.3358,12.6115377536383,3,2.5,5050,7,2280,5050
-122.254,47.2606,12.5059920356464,3,2.5,4079,7,2077,4078
-122.162,47.3733,12.7882882653828,3,2.5,7611,8,2270,7611
-122.341,47.5016,12.7656884334656,3,2.5,4086,8,2030,4086
-122.036,47.5588,13.5696100195274,4,3.5,8095,9,3770,7021
-122.359,47.6276,13.5657663248529,3,2.5,1487,9,1610,1297
-122.099,47.6981,13.4371741172444,4,2.5,3479,8,2540,4171
-122.387,47.6842,12.6280670555895,2,2.25,905,8,980,1023
-122.283,47.5437,12.7656884334656,4,2.5,2500,7,1030,5000
-122.001,47.5522,13.5606183083355,4,3.5,4573,9,3170,3634
-122.117,47.3682,12.6690201890517,3,2.5,4500,7,1980,4500
-122.375,47.6381,12.9899741893586,2,1,1179,8,1190,1600
-122.313,47.5854,12.6915804613119,2,2.5,1609,7,1120,1693
-122.076,47.5313,13.6291809797728,4,3.25,4287,10,2250,2520
-122.16,47.4866,12.7742233359154,3,2.25,3800,7,1950,3800
-122.156,47.4856,13.0389817684653,4,2.5,6400,8,2600,5870
-122.349,47.6962,12.8212582846204,3,1.5,1167,8,1360,1167
-122.353,47.2966,12.7068479334427,3,2.5,7209,8,2456,7212
-122.19,47.5164,13.2531951292757,4,2.5,6474,8,1960,8679
-122.182,47.3211,12.7767696663336,3,2.5,3900,8,2390,7108
-121.875,47.5402,13.4516671245469,4,3.5,9084,10,3690,9568
-122.026,47.54,12.5734550593625,3,1.75,1237,7,1370,942
-122.32,47.487,12.7217365459364,5,3,8642,7,2100,11056
-122.058,47.5923,13.6761910177149,4,2.75,7928,9,3500,7055
-122.296,47.5699,13.2312177823164,3,3.5,5025,8,2030,5117
-122.063,47.3557,12.8738763767515,4,2.5,4330,8,2530,4478
-122.352,47.6625,13.0280526979331,3,1.75,1189,8,1380,1196
-122.352,47.6604,13.3021818039802,3,3,2091,8,1530,2091
-122.116,47.7081,13.5278284855125,4,2.75,5497,9,2990,5842
-122.314,47.6113,13.5007984432606,2,2.25,1686,10,1570,2580
-122.117,47.3697,12.6113710730812,3,2.5,4497,7,1950,4486
-122.343,47.6912,12.8345479627295,3,2.25,1484,8,1250,1087
-122.387,47.5902,12.8660507646986,3,2.5,1089,7,1450,1437
-122.144,47.4916,13.1900220258781,5,3.25,4551,8,2850,4849
-121.974,47.5955,13.6989767417083,5,3.25,7578,10,3710,8156
-122.267,47.6772,13.8643007221337,4,2.5,5974,9,2260,6780
-122.409,47.6482,13.9198705732885,4,3.5,4760,9,3210,4640
-122.178,47.3413,12.987578628228,4,2.5,4772,9,2502,4900
-122.369,47.5458,12.8076526325646,3,2.5,2700,8,1580,2036
-122.356,47.7072,12.5707157591181,3,2.5,887,7,1180,915
-122.335,47.73,13.4588356140255,3,2.5,4006,8,2230,4180
-121.899,47.6285,13.5923670066501,4,3.25,159430,9,1940,392040
-122.393,47.5499,13.7090383134538,4,3.5,5500,9,1710,5500
-122.184,47.51,13.0514042884638,3,2.5,4534,9,3040,5079
-122.355,47.6683,13.0919041699196,2,2.5,923,8,1620,1505
-122.123,47.4783,13.1123029404897,5,2.75,3800,8,2670,3800
-122.184,47.386,12.4490188241406,3,2.5,5720,8,2844,5769
-121.874,47.5158,13.1806322855283,3,2.5,6295,7,2710,6009
-122.382,47.5524,12.9831013100708,3,2,2674,8,1440,2674
-122.287,47.5573,13.3676597333597,3,2.5,3300,9,1660,4950
-122.317,47.6989,12.9945300058944,3,1.5,1413,8,1270,1413
-121.996,47.5818,13.7261327468131,4,2.5,10856,10,3200,10856
-122.02,47.7106,13.2707833825226,3,2,5300,8,1870,5050
-122.372,47.549,12.4292161968444,1,1.5,1688,8,1380,2059
-122.342,47.6904,12.9239124386805,3,2.5,1269,7,1420,1300
-122.022,47.3559,13.1828091597005,4,2.75,5046,9,3060,4934
-121.997,47.5535,12.7882882653828,3,2.5,1529,7,1440,1536
-121.873,47.5158,12.9598444479066,3,2.5,5689,7,2190,5653
-121.985,47.7453,12.6946526603488,3,2.25,3462,7,1930,2952
-122.364,47.6959,13.3847276418718,4,2.5,4861,9,1590,5080
-122.075,47.5322,13.5277618166235,4,3.5,3757,10,2620,2699
-122.097,47.383,12.3881858472864,3,1.75,4888,6,2520,5700
-122.362,47.5302,12.6603279178078,3,2.5,1590,8,1480,5761
-122.31,47.6093,12.8346813049525,2,2.5,1430,8,1320,2790
-122.34,47.6965,12.8346813049525,3,1.5,1213,8,1360,1227
-122.346,47.6904,12.7628272011846,3,3.25,1151,7,1290,1200
-122.348,47.68,13.0170028617465,2,1.5,1049,8,1350,1395
-122.016,47.5446,13.4149583617168,3,3,1944,8,2290,1407
-122.33,47.6931,13.1315213151891,5,3,5000,7,2180,5009
-122.295,47.593,12.8992198260901,3,2.5,936,8,1495,1186
-122.196,47.6744,13.8353131852605,4,3.5,8501,10,1520,9660
-121.958,47.7277,13.1577305212416,5,2.5,13104,8,3020,9300
-122.348,47.6598,13.1900220258781,3,2.75,1125,8,1320,1266
-122.081,47.359,12.7293207892947,4,2.5,4907,7,2300,3836
-122.349,47.2779,12.8479265317026,4,2.5,5001,9,3120,5244
-122.179,47.6689,13.6819791653398,5,3,15152,9,1850,9453
-122.347,47.6904,12.8609986132699,3,2.25,1598,8,1320,1605
-122.199,47.5279,13.3839581150928,4,3,6599,9,2680,9430
-122.201,47.6855,13.8643007221337,4,3.75,11000,10,2400,8351
-122.362,47.3343,12.4252081754468,3,1,24750,5,2810,28800
-122.151,47.4997,13.1711535415738,4,2.5,5795,9,2950,5259
-122.388,47.5496,12.9042073676012,3,3.5,1666,7,1110,1027
-122.347,47.5167,12.7933036004986,5,2.5,2752,8,1800,2752
-122.153,47.4876,12.7068479334427,3,2.5,3003,7,1820,3030
-122.321,47.6568,12.9784930069846,3,2.5,1062,8,1260,1112
-122.396,47.658,13.8254608888174,4,3.25,4000,9,1980,4000
-121.878,47.519,13.304404894991,3,2.75,5200,9,3100,4900
-122.276,47.3052,12.6536101660602,5,3,8214,8,2594,4950
-122.296,47.5923,13.0147781667244,2,2.5,1296,8,1460,1296
-122.282,47.5532,13.1123130415508,3,2.5,1548,9,1750,3960
-122.184,47.5305,13.6170535216609,5,2.75,10335,9,2720,11213
-122.375,47.6922,12.9177962116631,3,3.5,1465,8,1522,1341
-121.906,47.5052,13.6529916284665,4,3.75,22000,10,1610,23142
-122.16,47.6647,14.3578348487896,5,4,35046,10,3350,35857
-121.939,47.5885,14.1939469936845,4,4,130208,10,4620,131007
-122.143,47.4863,13.2690577565551,4,2.75,9825,8,2820,8566
-122.06,47.5933,13.6998482719279,5,2.75,8093,9,3210,7062
-122.387,47.6844,12.7728059012345,2,2.5,1010,8,980,1023
-122.134,47.4593,13.1787437108404,3,1.75,7724,10,3040,5787
-122.026,47.5405,13.0898401856988,3,2.25,1425,8,1620,1237
-122.35,47.7634,12.8992198260901,3,2.5,4408,8,1910,8154
-122.356,47.7329,13.3846507158362,3,2.5,6847,9,1180,8100
-122.058,47.6735,13.7266793442577,3,4.5,62726,10,2630,46609
-121.957,47.7268,13.1899285635668,5,2.5,10572,8,2890,9090
-122.117,47.6788,13.5619077991654,4,2.5,6425,8,3040,7800
-122.355,47.715,12.8212582846204,3,1.75,1423,8,1460,1423
-122.354,47.6536,13.3212142361495,3,1.75,1500,8,1570,1335
-122.12,47.7077,13.6529916284665,5,3.5,5400,9,3300,5564
-122.352,47.5399,13.0013250490273,3,2.5,7049,8,1770,7049
-122.013,47.5974,13.9552725003394,5,4.25,8252,10,3370,8252
-122.384,47.6515,13.0236474044652,3,2.5,1618,8,1350,1397
-122.028,47.5403,13.507625778195,4,3.5,2810,8,2600,2843
-122.033,47.7236,13.6047895266486,2,2.75,8572,9,2680,8569
-122.354,47.6791,14.2601963792257,3,3.5,6240,10,1920,3910
-122.387,47.5491,12.8413258476712,3,2.5,886,8,1350,886
-122.349,47.6617,13.0856993930327,3,3.25,1120,8,1310,1405
-122.409,47.5779,13.3046849341983,2,2.5,1988,9,1800,2467
-122.387,47.5722,12.9480099902596,3,2.5,1571,8,1580,4329
-122.269,47.3444,13.0815413828841,4,2.5,9172,9,2660,7955
-122.388,47.5494,12.9141084385839,2,2,1095,7,1110,1083
-122.15,47.4959,13.1323137082575,4,2.5,5602,8,2790,5309
-122.123,47.7046,13.7568109571055,4,2.5,6218,9,3230,5972
-122.372,47.6697,12.9945300058944,3,2.25,1097,8,1420,1437
-122.388,47.5636,12.8739020181058,3,3.25,913,8,1370,915
-122.349,47.6617,13.0710700830168,3,3.25,1121,8,1310,1405
-122.284,47.5574,12.9480099902596,1,2,675,8,1220,788
-122.006,47.6575,14.1591002623544,4,4,50621,10,4920,74052
-122.09,47.6249,14.1375940571334,5,3.5,12230,10,2940,13462
-122.286,47.5173,13.0444018359346,6,3,4000,7,1680,5000
-122.133,47.4828,13.27069717,4,2.75,8643,9,3110,8626
-122.052,47.606,13.665978694961,4,2.5,7090,10,3860,7272
-122.005,47.6258,14.1870741143968,4,3.5,108865,11,4650,107498
-122.083,47.3589,12.5776362019627,3,2.25,3764,7,1610,3825
-122.235,47.7728,13.1900220258781,4,2.5,4595,8,2440,4588
-122.294,47.6021,13.279367126214,3,2.5,1381,8,1940,4800
-122.389,47.5178,13.4150329913671,3,2.5,5300,8,2140,7500
-122.385,47.5443,12.7541940540399,3,2,1184,7,1270,1601
-122.027,47.5914,14.1006895001979,4,4,16526,11,3510,50447
-122.2,47.5983,13.8155095579638,3,2.5,4097,9,1780,4764
-122.319,47.6636,13.3030168770976,3,1.75,1180,8,1720,1960
-122.356,47.2815,12.7128902478986,4,2.5,5737,7,2380,5396
-122.073,47.5321,12.7270960942726,2,2.25,1011,7,1240,750
-122.189,47.385,12.8212582846204,4,2.5,6843,8,2604,6238
-122.367,47.6983,12.6884987947745,3,2.25,904,7,998,1110
-122.302,47.7058,12.7322793713345,3,2.25,1470,7,1360,1680
-122.315,47.5788,12.9060042596859,3,2.75,1073,7,1250,5400
-122.377,47.5459,13.4800378216761,4,3.25,7770,9,1370,7770
-122.357,47.6538,13.0368054890427,3,1.5,1031,8,1268,1688
-122.074,47.537,13.2878761209652,3,2.5,3628,8,2280,2812
-122.19,47.5147,12.9116423460887,4,2.5,5020,7,1980,5064
